address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,roomType,stars,url,price
"Lahore, Punjab, Pakistan",No,31.3775,74.26568,Safe Homely Environment for your comfortable stay,4.0,$17,USD,nightly,Identity verified,Hur,1.0,https://www.airbnb.com/users/show/233323206,233323206.0,Joined in December 2018,https://a0.muscache.com/im/pictures/user/7f76d9c8-75a7-46f0-b26b-866bd1c065ee.jpg?aki_policy=profile_large,1.0,within an hour,Hur,Private room ,4.775,https://www.airbnb.com/rooms/38040799,17.0
"Lahore, Punjab, Pakistan",No,31.56715,74.32774,Safe n Secure | Boutique Hotel Suites,1.0,$32,USD,nightly,1 Review,Fahid,1.0,https://www.airbnb.com/users/show/354631426,354631426.0,Joined in July 2020,https://a0.muscache.com/im/pictures/user/37aa55b7-c5e5-483a-850a-7c62936d7bcd.jpg?aki_policy=profile_large,0.6,within a few hours,Fahid,Entire place,4.775,https://www.airbnb.com/rooms/44390140,32.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69519,72.98376,"Safe, Peaceful , Comfy & secure Apartment",4.0,$38,USD,nightly,220 Reviews,Atif,1.0,https://www.airbnb.com/users/show/380163096,380163096.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/3417a781-065a-4d2c-b681-d7a6c2716eb4.jpg?aki_policy=profile_large,0.56,within a day,Atif,Entire place,4.57,https://www.airbnb.com/rooms/50294911,38.0
"Lahore, Punjab, Pakistan",No,31.56154,74.33386,Safiya Girls Hostel,2.0,$23,USD,nightly,,Safiya,1.0,https://www.airbnb.com/users/show/323828575,323828575.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/85a262a9-2da7-4b36-b605-682a176c9cbb.jpg?aki_policy=profile_large,,,Safiya,Shared room ,4.775,https://www.airbnb.com/rooms/41245614,23.0
"Lahore, Punjab, Pakistan",No,31.51967,74.35946,Salaar residency,2.0,$23,USD,nightly,Identity verified,Muzaffer,1.0,https://www.airbnb.com/users/show/431449822,431449822.0,Joined in November 2021,https://a0.muscache.com/im/pictures/user/dae6eeba-6eaf-41c9-a4ed-12a7af56ab65.jpg?aki_policy=profile_large,1.0,within an hour,Muzaffer,Private room ,4.775,https://www.airbnb.com/rooms/53354020,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.603,73.162,Samama Gulberg Mall and Residency,4.0,$46,USD,nightly,5 Reviews,Shazad,1.0,https://www.airbnb.com/users/show/171549075,171549075.0,Joined in February 2018,https://a0.muscache.com/im/pictures/user/a2384ff2-f355-41a2-a14c-061bc1409d55.jpg?aki_policy=profile_large,0.5,within a day,Shazad,Entire place,4.775,https://www.airbnb.com/rooms/50173028,46.0
"Lahore, Punjab, Pakistan",No,31.46095,74.24546,Save and secure point,16.0,$11,USD,nightly,1 Review,M Aqib,1.0,https://www.airbnb.com/users/show/273580973,273580973.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/0be139eb-6aa3-4d78-88ab-33b62d5b5859.jpg?aki_policy=profile_large,0.44,a few days or more,M Aqib,Private room ,4.775,https://www.airbnb.com/rooms/47594553,11.0
"Lahore, Punjab, Pakistan",No,31.51729,74.35749,Savoey Hotel Lahore - 5 Star,16.0,$53,USD,nightly,Identity verified,Aqeel,1.0,https://www.airbnb.com/users/show/341030633,341030633.0,Joined in March 2020,https://a0.muscache.com/im/pictures/user/f690eaa0-f052-4620-9ccb-1ec7655bfe97.jpg?aki_policy=profile_large,0.0,a few days or more,Aqeel,Private room ,4.775,https://www.airbnb.com/rooms/42865213,53.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.77858,73.23817,Scenic apartment complex surrounded by nature,5.0,$22,USD,nightly,6 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/370162098,370162098.0,Joined in October 2020,https://a0.muscache.com/im/pictures/user/e3ac922b-93aa-46ce-bc91-160c76b667e1.jpg?aki_policy=profile_large,0.9,within a few hours,Muhammad,Entire place,4.775,https://www.airbnb.com/rooms/53562980,22.0
"Karachi, Sindh, Pakistan",No,24.78092,67.05705,SEA VIEW FLATS,4.0,$46,USD,nightly,1 Review,Abdul,1.0,https://www.airbnb.com/users/show/423489027,423489027.0,Joined in September 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,Abdul,Private room,4.775,https://www.airbnb.com/rooms/52395377,46.0
"Karachi, Sindh, Pakistan",No,24.787,67.059,Seaview Guest House (Bukhari Branch),2.0,$35,USD,nightly,9 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/169676856,169676856.0,Joined in January 2018,https://a0.muscache.com/im/pictures/user/1c249c0c-b193-4eba-89da-aeec77c0af3d.jpg?aki_policy=profile_large,1.0,within an hour,Muhammad,Private room,4.775,https://www.airbnb.com/rooms/22921529,35.0
"Karachi, Sindh, Pakistan",No,24.81642,67.00824,seaview lodge Guest House,4.0,$42,USD,nightly,Identity verified,Roman,1.0,https://www.airbnb.com/users/show/419339239,419339239.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/e5461fcd-ada4-4cfc-b759-c7989e2eea63.jpg?aki_policy=profile_large,,,Roman,Private room,4.775,https://www.airbnb.com/rooms/551212590102135700,42.0
"Karachi, Sindh, Pakistan",No,24.81644,67.00734,seaview lodge Guest house.,4.0,$87,USD,nightly,Identity verified,Roman,1.0,https://www.airbnb.com/users/show/419339239,419339239.0,Joined in August 2021,https://a0.muscache.com/im/pictures/user/e5461fcd-ada4-4cfc-b759-c7989e2eea63.jpg?aki_policy=profile_large,,,Roman,Private room,4.775,https://www.airbnb.com/rooms/53340151,87.0
"Karachi, Sindh, Pakistan",No,24.80495,67.03155,"SEAVIEW,DOLMAN MAL,EMBASSIES,BAR B Q, CAFE AYLANTO",2.0,$40,USD,nightly,Identity verified,Hotel,1.0,https://www.airbnb.com/users/show/184846551,184846551.0,Joined in April 2018,https://a0.muscache.com/im/pictures/user/7aeb119b-edf5-42df-8cb8-0c59cecc3321.jpg?aki_policy=profile_large,0.0,a few days or more,Hotel,Private room,4.775,https://www.airbnb.com/rooms/39319577,40.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.62327,73.16702,"secluded Place wd lights, sheesha, music,AC/heat",2.0,$14,USD,nightly,1 Review,Shehroz,1.0,https://www.airbnb.com/users/show/373393109,373393109.0,Joined in October 2020,https://a0.muscache.com/im/pictures/user/f26c1afa-42d3-4918-ac85-4840e8b5f0f4.jpg?aki_policy=profile_large,0.5,within a day,Shehroz,Entire place,4.775,https://www.airbnb.com/rooms/46068755,14.0
"Karachi, Sindh, Pakistan",No,24.7869,67.05711,Second Chocolate Brownie Lounge,3.0,$37,USD,nightly,4 Reviews,Syed Wahab,1.0,https://www.airbnb.com/users/show/335883742,335883742.0,Joined in February 2020,https://a0.muscache.com/im/pictures/user/f34f9f49-5e0b-49e2-b27c-3f3860936ad8.jpg?aki_policy=profile_large,,,Syed Wahab,Private room,4.775,https://www.airbnb.com/rooms/46034995,37.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.69989,73.06324,SECURE 3 BED RESIDENTIAL APT in G-7/1 with UPS,5.0,$40,USD,nightly,95 Reviews,Araamgah,1.0,https://www.airbnb.com/users/show/409394771,409394771.0,Joined in June 2021,https://a0.muscache.com/im/pictures/user/6ccc050d-8ef7-41af-b6b7-389ba80254c9.jpg?aki_policy=profile_large,1.0,within an hour,Araamgah,Entire place,4.71,https://www.airbnb.com/rooms/52972344,40.0
"Rawalpindi, Punjab, Pakistan",No,33.60487,73.09873,Secure Private Room - great central location,4.0,$17,USD,nightly,2 Reviews,Rizwan,1.0,https://www.airbnb.com/users/show/26050852,26050852.0,Joined in January 2015,https://a0.muscache.com/im/pictures/user/3f2ca62f-e85e-45e9-b463-c4e3d58ae917.jpg?aki_policy=profile_large,1.0,within a few hours,Rizwan,Private room,4.775,https://www.airbnb.com/rooms/46980205,17.0
"Lahore, Punjab, Pakistan",No,31.45695,74.27508,Secure with Privacy,2.0,$17,USD,nightly,2 Reviews,Fawad,1.0,https://www.airbnb.com/users/show/349022547,349022547.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/db7eac90-a4ef-4575-bffd-1a358e6248c1.jpg?aki_policy=profile_large,1.0,within a few hours,Fawad,Private room ,4.775,https://www.airbnb.com/rooms/43698591,17.0
"Lahore, Punjab, Pakistan",No,31.49323,74.31132,Separate Small Portion Near Barkat Market Lahore,3.0,$18,USD,nightly,,Mian,1.0,https://www.airbnb.com/users/show/262642661,262642661.0,Joined in May 2019,https://a0.muscache.com/im/pictures/user/3b3b3d44-5ce9-46bb-bd57-28f31cf1da7c.jpg?aki_policy=profile_large,0.0,a few days or more,Mian,Entire place,4.775,https://www.airbnb.com/rooms/34976229,18.0
"Karachi, Sindh, Pakistan",No,24.79903,67.05721,Serene and family area,2.0,$34,USD,nightly,,Awais,1.0,https://www.airbnb.com/users/show/244533716,244533716.0,Joined in February 2019,https://a0.muscache.com/im/pictures/user/a97fcb11-78ca-4446-93b0-ceb055baf2b9.jpg?aki_policy=profile_large,,,Awais,Private room,4.775,https://www.airbnb.com/rooms/43551221,34.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.63864,72.92656,Serenity Corner,7.0,$50,USD,nightly,74 Reviews,S,1.0,https://www.airbnb.com/users/show/125584738,125584738.0,Joined in April 2017,https://a0.muscache.com/im/pictures/user/1b7d87a6-4e31-44d1-8151-4260f6f3cc67.jpg?aki_policy=profile_large,1.0,within an hour,S,Entire place,4.775,https://www.airbnb.com/rooms/53488470,50.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69322,72.98108,Serenity Corner  (WiFi+Netflix+Sanitised),3.0,$35,USD,nightly,74 Reviews,S,1.0,https://www.airbnb.com/users/show/125584738,125584738.0,Joined in April 2017,https://a0.muscache.com/im/pictures/user/1b7d87a6-4e31-44d1-8151-4260f6f3cc67.jpg?aki_policy=profile_large,1.0,within an hour,S,Entire place,4.62,https://www.airbnb.com/rooms/45620848,35.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.63298,72.92359,Serenity Corner (Sanitised+Netflix+Wifi),7.0,$65,USD,nightly,74 Reviews,S,1.0,https://www.airbnb.com/users/show/125584738,125584738.0,Joined in April 2017,https://a0.muscache.com/im/pictures/user/1b7d87a6-4e31-44d1-8151-4260f6f3cc67.jpg?aki_policy=profile_large,1.0,within an hour,S,Entire place,4.63,https://www.airbnb.com/rooms/47311965,65.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.64807,72.9664,Serenity Resort,16.0,$68,USD,nightly,Identity verified,Nature,1.0,https://www.airbnb.com/users/show/376705698,376705698.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/51071b92-8c06-4174-8bac-46f207b4d51b.jpg?aki_policy=profile_large,,,Nature,Private room,4.775,https://www.airbnb.com/rooms/46591567,68.0
"Lahore, Punjab, Pakistan",No,31.53469,74.34433,SHAHLIMAR TOWER HOTEL,16.0,$47,USD,nightly,Identity verified,Ali,1.0,https://www.airbnb.com/users/show/332620141,332620141.0,Joined in February 2020,https://a0.muscache.com/im/pictures/user/bd98cc51-12b3-47b7-938a-524aa4e793b8.jpg?aki_policy=profile_large,1.0,within a few hours,Ali,Private room ,4.775,https://www.airbnb.com/rooms/41996756,47.0
"Lahore, Punjab, Pakistan",No,31.4859,74.40966,Shahmeer's Studio,2.0,$35,USD,nightly,254 Reviews,Omer Shahmeer,1.0,https://www.airbnb.com/users/show/169205651,169205651.0,Joined in January 2018,https://a0.muscache.com/im/pictures/user/67ff2a9f-f94c-4af0-bee8-ba890722ba9e.jpg?aki_policy=profile_large,0.98,within an hour,Omer Shahmeer,Private room ,4.59,https://www.airbnb.com/rooms/23421861,35.0
"Lahore, Punjab, Pakistan",No,31.48597,74.40942,Shahmeer’s Executive Apartment,3.0,$50,USD,nightly,254 Reviews,Omer Shahmeer,1.0,https://www.airbnb.com/users/show/169205651,169205651.0,Joined in January 2018,https://a0.muscache.com/im/pictures/user/67ff2a9f-f94c-4af0-bee8-ba890722ba9e.jpg?aki_policy=profile_large,0.98,within an hour,Omer Shahmeer,Private room ,4.83,https://www.airbnb.com/rooms/23096671,50.0
"Lahore, Punjab, Pakistan",No,31.45656,74.38942,Shahmeer’s Executive Double Room,3.0,$50,USD,nightly,254 Reviews,Omer Shahmeer,1.0,https://www.airbnb.com/users/show/169205651,169205651.0,Joined in January 2018,https://a0.muscache.com/im/pictures/user/67ff2a9f-f94c-4af0-bee8-ba890722ba9e.jpg?aki_policy=profile_large,0.98,within an hour,Omer Shahmeer,Private room ,4.72,https://www.airbnb.com/rooms/28421908,50.0
"Lahore, Punjab, Pakistan",No,31.53337,74.3444,Shalimar Tower Hotel,2.0,$45,USD,nightly,Identity verified,Shalimar Tower,1.0,https://www.airbnb.com/users/show/435039144,435039144.0,Joined in December 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,1.0,within a few hours,Shalimar Tower,Private room ,4.775,https://www.airbnb.com/rooms/53714440,45.0
"Lahore, Punjab, Pakistan",No,31.4685,74.41733,Shandong Yulong Hotel,2.0,$34,USD,nightly,Identity verified,Ali,1.0,https://www.airbnb.com/users/show/353204550,353204550.0,Joined in July 2020,https://a0.muscache.com/im/pictures/user/eaa71503-d05f-4bff-af20-3d36a72065a4.jpg?aki_policy=profile_large,0.25,a few days or more,Ali,Private room ,4.775,https://www.airbnb.com/rooms/44056613,34.0
"Karachi, Sindh, Pakistan",No,24.90417,67.08045,Shared and Private Room in Gulshan Iqbal Karachi.,2.0,$23,USD,nightly,,Ahad,1.0,https://www.airbnb.com/users/show/176417920,176417920.0,Joined in March 2018,https://a0.muscache.com/im/pictures/user/f72a4535-50f3-4555-bc93-0522fc426497.jpg?aki_policy=profile_large,0.0,a few days or more,Ahad,Private room,4.775,https://www.airbnb.com/rooms/38244476,23.0
"Lahore, Punjab, Pakistan",No,31.47727,74.46144,Sharjeel's Place 2.0,3.0,$23,USD,nightly,9 Reviews,Sharjeel,1.0,https://www.airbnb.com/users/show/132316195,132316195.0,Joined in May 2017,https://a0.muscache.com/im/pictures/user/efcbd628-0524-458a-ae1b-8868afcf1ff2.jpg?aki_policy=profile_large,0.9,within a day,Sharjeel,Private room ,5.0,https://www.airbnb.com/rooms/48670053,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.721,73.056,Signature Residence,2.0,$57,USD,nightly,1 Review,Faisal,1.0,https://www.airbnb.com/users/show/329973370,329973370.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/906185fc-387a-4e22-be8b-f2fe166a04cb.jpg?aki_policy=profile_large,0.0,a few days or more,Faisal,Private room,4.775,https://www.airbnb.com/rooms/41769169,57.0
"Karachi, Sindh, Pakistan",No,24.92507,67.20159,Single Room 2 beds attach bath,4.0,$57,USD,nightly,,Ali,1.0,https://www.airbnb.com/users/show/280296791,280296791.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/eead1bb3-b60d-4d26-9164-14b27884aed4.jpg?aki_policy=profile_large,,,Ali,Private room,4.775,https://www.airbnb.com/rooms/37230851,57.0
"Lahore, Punjab, Pakistan",No,31.52934,74.3186,Single room double room available for monthly base,2.0,$11,USD,nightly,Identity verified,Rayan,1.0,https://www.airbnb.com/users/show/369400034,369400034.0,Joined in September 2020,https://a0.muscache.com/im/pictures/user/cca71a7d-9232-4abe-9249-8796ca56e4c4.jpg?aki_policy=profile_large,0.0,a few days or more,Rayan,Entire place,4.775,https://www.airbnb.com/rooms/45620502,11.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.70943,73.03886,Single room with 2 beds and attach bathroom,3.0,$57,USD,nightly,,Ahmad,1.0,https://www.airbnb.com/users/show/280353455,280353455.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/c2bc9e42-8895-4f1f-b751-ef1895537f9a.jpg?aki_policy=profile_large,,,Ahmad,Private room,4.775,https://www.airbnb.com/rooms/37238687,57.0
"Lahore, Punjab, Pakistan",No,31.56541,74.35211,Single room with double bed and attach bath,2.0,$57,USD,nightly,,Mian,1.0,https://www.airbnb.com/users/show/280562437,280562437.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_large,0.0,a few days or more,Mian,Private room ,4.775,https://www.airbnb.com/rooms/37268203,57.0
"Karachi, Sindh, Pakistan",No,24.80199,67.03667,Skyline Sea View Apartment,2.0,$29,USD,nightly,15 Reviews,Sami,1.0,https://www.airbnb.com/users/show/380855064,380855064.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/f1e004c3-2114-4412-bf87-88d718bc12a0.jpg?aki_policy=profile_large,1.0,within an hour,Sami,Entire place,4.0,https://www.airbnb.com/rooms/54043876,29.0
"Karachi, Sindh, Pakistan",No,24.79874,67.04601,Small House,2.0,$17,USD,nightly,1 Review,Faraz,1.0,https://www.airbnb.com/users/show/265949875,265949875.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/2a21a05a-a421-49ae-b8c7-e9911b199235.jpg?aki_policy=profile_large,0.93,within a few hours,Faraz,Entire place,4.775,https://www.airbnb.com/rooms/35321420,17.0
"Karachi, Sindh, Pakistan",No,24.78024,67.05488,Small Stylish Cozy Apartment at DHA 6,3.0,$47,USD,nightly,15 Reviews,Noman,1.0,https://www.airbnb.com/users/show/1838483,1838483.0,Joined in March 2012,https://a0.muscache.com/im/pictures/user/6cc71766-746e-4043-b0cd-7d6a68bd320a.jpg?aki_policy=profile_large,0.5,within a day,Noman,Entire place,4.44,https://www.airbnb.com/rooms/20978208,47.0
"Lahore, Punjab, Pakistan",No,31.52705,74.36272,Smart Apartments,4.0,$40,USD,nightly,29 Reviews,Habib,1.0,https://www.airbnb.com/users/show/380422434,380422434.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/d280e82a-6096-4d12-9bc6-0672d6bd8cb3.jpg?aki_policy=profile_large,1.0,within an hour,Habib,Entire place,4.775,https://www.airbnb.com/rooms/47304829,40.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.53544,73.17474,Smart House,1.0,$17,USD,nightly,,Farid,1.0,https://www.airbnb.com/users/show/105535520,105535520.0,Joined in November 2016,https://a0.muscache.com/im/pictures/user/d4473741-6839-49a3-b2db-1dc7979939d9.jpg?aki_policy=profile_large,0.33,a few days or more,Farid,Private room,4.775,https://www.airbnb.com/rooms/33187220,17.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69934,72.98382,Sovereign Upper Portion-3BR+3BTH+Netflix+Wifi,8.0,$62,USD,nightly,94 Reviews,Amin,1.0,https://www.airbnb.com/users/show/402506009,402506009.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/4123b5ae-b27c-4c7e-b741-d851f261abb6.jpg?aki_policy=profile_large,1.0,within an hour,Amin,Entire place,4.27,https://www.airbnb.com/rooms/49954834,62.0
"Lahore, Punjab, Pakistan",No,31.48015,74.38352,Spacious & peaceful One Kanal house in DHA Lahore,6.0,$58,USD,nightly,15 Reviews,Ahsan,1.0,https://www.airbnb.com/users/show/157245349,157245349.0,Joined in November 2017,https://a0.muscache.com/im/pictures/user/65550d11-88b8-4cb7-91a0-a3c48cf86105.jpg?aki_policy=profile_large,,,Ahsan,Entire place,4.27,https://www.airbnb.com/rooms/41756695,58.0
"Lahore, Punjab, Pakistan",No,31.56688,74.39472,Spacious 1 bed room and a basement in Lahore,4.0,$34,USD,nightly,,M Shaharyar,1.0,https://www.airbnb.com/users/show/341729836,341729836.0,Joined in March 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,M Shaharyar,Entire place,4.775,https://www.airbnb.com/rooms/50664965,34.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.7,72.97378,Spacious 2KingBR/Perfect PENTHOUSE|Great GETAWAY|,6.0,$74,USD,nightly,13 Reviews,Khalil,1.0,https://www.airbnb.com/users/show/378946048,378946048.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/1ed3d0b4-d8a6-495b-ac0d-5256eb5067b3.jpg?aki_policy=profile_large,,,Khalil,Entire place,5.0,https://www.airbnb.com/rooms/47744814,74.0
"Lahore, Punjab, Pakistan",No,31.48417,74.30368,Spacious and comfortable  private room,2.0,$23,USD,nightly,1 Review,Munawar,1.0,https://www.airbnb.com/users/show/343114937,343114937.0,Joined in April 2020,https://a0.muscache.com/im/pictures/user/12a093c0-2399-4e0d-9ee1-b95e55985a66.jpg?aki_policy=profile_large,0.0,a few days or more,Munawar,Private room ,4.775,https://www.airbnb.com/rooms/45968288,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.65381,73.1395,Spacious Bedroom with TV Lounge and Open Garden,4.0,$32,USD,nightly,14 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/224981357,224981357.0,Joined in November 2018,https://a0.muscache.com/im/pictures/user/787fe258-113f-4b16-ac8f-aec32d6be1d1.jpg?aki_policy=profile_large,1.0,within an hour,Muhammad,Entire place,5.0,https://www.airbnb.com/rooms/52962536,32.0
"Lahore, Punjab, Pakistan",Yes,31.53138,74.36116,Spacious Cave 1BHK Near Gulberg-Park 3min walk,5.0,$49,USD,nightly,32 Reviews,Gul,1.0,https://www.airbnb.com/users/show/351754266,351754266.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/e93adfbe-dc95-4732-bce8-eb4a617ab2df.jpg?aki_policy=profile_large,1.0,within an hour,Gul,Entire place,4.83,https://www.airbnb.com/rooms/52488670,49.0
"Rawalpindi, Punjab, Pakistan",No,33.48784,73.10176,Spacious Comfy 3 Bed Rooms |Fully Furnished|,14.0,$43,USD,nightly,33 Reviews,Usman,1.0,https://www.airbnb.com/users/show/379398358,379398358.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/5919c42c-43aa-4041-bc9a-a88123a976df.jpg?aki_policy=profile_large,1.0,within an hour,Usman,Entire place,4.52,https://www.airbnb.com/rooms/48786594,43.0
"Lahore, Punjab, Pakistan",No,31.49092,74.34244,spacious Ensuite Bedroom with access to kitchen within easy reach of all amenities,2.0,$23,USD,nightly,2 Reviews,M,1.0,https://www.airbnb.com/users/show/374676789,374676789.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/be6d37d5-cb13-411d-b481-1f73bf054af7.jpg?aki_policy=profile_large,0.5,within a day,M,Private room ,4.775,https://www.airbnb.com/rooms/52626253,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71773,73.04372,Spacious Family Suite Near Centaurus Mall,6.0,$57,USD,nightly,27 Reviews,Ch Osama,1.0,https://www.airbnb.com/users/show/239760288,239760288.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/01582320-0f4e-43a5-bf7f-095a41c61768.jpg?aki_policy=profile_large,0.8,within a few hours,Ch Osama,Private room,4.11,https://www.airbnb.com/rooms/31979393,57.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.67051,73.14608,Spacious Luxury Hut with Lush Green Garden,4.0,$34,USD,nightly,14 Reviews,Muhammad,1.0,https://www.airbnb.com/users/show/224981357,224981357.0,Joined in November 2018,https://a0.muscache.com/im/pictures/user/787fe258-113f-4b16-ac8f-aec32d6be1d1.jpg?aki_policy=profile_large,1.0,within an hour,Muhammad,Entire place,4.775,https://www.airbnb.com/rooms/54284109,34.0
"Rawalpindi, Punjab, Pakistan",No,33.55045,73.12389,SPACIOUS ONE BEDROOM!,2.0,$74,USD,nightly,,Saqib,1.0,https://www.airbnb.com/users/show/313281217,313281217.0,Joined in November 2019,https://a0.muscache.com/im/pictures/user/bf8bfd42-71d6-446f-a58e-3cf8f5325e13.jpg?aki_policy=profile_large,,,Saqib,Private room,4.775,https://www.airbnb.com/rooms/41278035,74.0
"Karachi, Sindh, Pakistan",No,24.85704,67.0611,Spacious rooms at center of city in PECHS  karachi,1.0,$40,USD,nightly,,Nadeem,1.0,https://www.airbnb.com/users/show/274552237,274552237.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/4dab12e0-a767-4dee-aea1-691ef252bc52.jpg?aki_policy=profile_large,,,Nadeem,Private room,4.775,https://www.airbnb.com/rooms/36518235,40.0
"Karachi, Sindh, Pakistan",No,24.80611,67.03498,Spacious rooms available at reasonable prices,2.0,$29,USD,nightly,,Marium,1.0,https://www.airbnb.com/users/show/380008497,380008497.0,Joined in December 2020,https://a0.muscache.com/im/pictures/user/4eebba87-559c-4c4d-aa6a-db4e0c7b0e52.jpg?aki_policy=profile_large,0.0,a few days or more,Marium,Private room,4.775,https://www.airbnb.com/rooms/47006017,29.0
"Lahore, Punjab, Pakistan",No,31.45392,74.40093,Spacious rooms Available for Rent .,4.0,$21,USD,nightly,,Ahmed,1.0,https://www.airbnb.com/users/show/326386204,326386204.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/8d5bc916-d888-426c-b2c8-bd746e51d3a6.jpg?aki_policy=profile_large,0.0,a few days or more,Ahmed,Private room ,4.775,https://www.airbnb.com/rooms/41466544,21.0
"Karachi, Sindh, Pakistan",No,24.79576,67.04616,"Spacious, clean 1 BR in upscale loc nr restaurants",2.0,$38,USD,nightly,7 Reviews,Zeeshan,1.0,https://www.airbnb.com/users/show/85999310,85999310.0,Joined in July 2016,https://a0.muscache.com/im/pictures/user/02d4f4dd-1aed-46e9-82e2-c457d8a7d2fc.jpg?aki_policy=profile_large,,,Zeeshan,Private room,5.0,https://www.airbnb.com/rooms/14827647,38.0
"Lahore, Punjab, Pakistan",No,31.50973,74.31363,"Spacious, modern, city centre!",2.0,$46,USD,nightly,,Ali,1.0,https://www.airbnb.com/users/show/52220479,52220479.0,Joined in December 2015,https://a0.muscache.com/im/pictures/user/6fd04d9e-1e70-4651-af48-5caf69d8b2a4.jpg?aki_policy=profile_large,,,Ali,Private room ,4.775,https://www.airbnb.com/rooms/10171308,46.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.6814,72.98775,"Spacious&homely 2BR apt, Netflix,parking,sanitized",5.0,$72,USD,nightly,13 Reviews,Kamran,1.0,https://www.airbnb.com/users/show/395127007,395127007.0,Joined in April 2021,https://a0.muscache.com/im/pictures/user/a2c4e56a-e3ff-4301-bde1-355238c71e94.jpg?aki_policy=profile_large,0.67,within a few hours,Kamran,Entire place,4.62,https://www.airbnb.com/rooms/48994162,72.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71368,73.05067,Sparkling Clean Room near Jinnah Super & Centaurus,2.0,$53,USD,nightly,27 Reviews,Ch Osama,1.0,https://www.airbnb.com/users/show/239760288,239760288.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/01582320-0f4e-43a5-bf7f-095a41c61768.jpg?aki_policy=profile_large,0.8,within a few hours,Ch Osama,Private room,4.775,https://www.airbnb.com/rooms/33964448,53.0
"Karachi, Sindh, Pakistan",No,24.79146,67.06344,"Springs Apartment, 2 King Bedroom, High Speed WIFI",6.0,$39,USD,nightly,47 Reviews,Arsalan,1.0,https://www.airbnb.com/users/show/174117152,174117152.0,Joined in February 2018,https://a0.muscache.com/im/pictures/user/f9e5fc52-ddb9-427b-8af3-7fc72ace7a45.jpg?aki_policy=profile_large,1.0,within an hour,Arsalan,Entire place,4.66,https://www.airbnb.com/rooms/52600551,39.0
